20190214 113100;10773.00;10778.80;10772.80;10775.10;41100
20190214 113200;10774.10;10777.55;10774.10;10776.85;19200
20190214 113300;10776.40;10776.90;10775.00;10775.30;15075
20190214 113400;10775.30;10775.30;10773.00;10773.15;13875
20190214 113500;10774.45;10776.95;10774.30;10776.20;12825
20190214 113600;10775.30;10782.00;10775.00;10780.00;25725
20190214 113700;10780.90;10780.90;10777.00;10777.25;31275
20190214 113800;10777.25;10777.25;10775.10;10775.10;10725
20190214 113900;10775.25;10776.65;10775.00;10775.30;19875
20190214 114000;10775.30;10777.00;10772.30;10772.80;21450
20190214 114100;10773.00;10774.15;10770.75;10772.80;12300
20190214 114200;10772.80;10774.70;10772.30;10774.35;8175
20190214 114300;10774.35;10774.40;10773.00;10773.00;9900
20190214 114400;10773.00;10773.35;10772.00;10772.05;5475
20190214 114500;10772.05;10776.55;10772.00;10775.15;12225
20190214 114600;10775.55;10776.55;10774.75;10775.00;11325
20190214 114700;10775.00;10775.00;10772.15;10773.55;12150
20190214 114800;10773.55;10773.70;10772.40;10773.05;7650
20190214 114900;10773.05;10773.40;10772.15;10773.40;11625
20190214 115000;10773.40;10780.00;10772.25;10778.75;41550
20190214 115100;10778.65;10783.55;10777.05;10782.55;63000
20190214 115200;10782.65;10785.65;10777.10;10778.80;45450
20190214 115300;10777.50;10779.70;10777.00;10777.55;14400
20190214 115400;10777.55;10779.40;10776.90;10779.00;17925
20190214 115500;10778.85;10782.85;10777.05;10781.25;20400
20190214 115600;10780.75;10780.75;10779.20;10780.00;10125
20190214 115700;10780.00;10780.55;10778.00;10778.00;12000
20190214 115800;10778.75;10779.35;10777.55;10779.00;10950
20190214 115900;10779.40;10779.40;10776.30;10776.30;8325
20190214 120000;10776.10;10779.00;10776.00;10779.00;20700
20190214 120100;10779.40;10780.45;10777.20;10777.60;12375
20190214 120200;10777.60;10780.40;10777.20;10780.00;10875
20190214 120300;10779.55;10782.00;10779.00;10781.55;9750
20190214 120400;10781.80;10781.80;10776.70;10776.70;16275
20190214 120500;10777.10;10777.10;10775.00;10775.00;14250
20190214 120600;10775.00;10775.40;10773.20;10773.95;9300
20190214 120700;10773.40;10775.75;10773.40;10775.10;11475
20190214 120800;10775.40;10775.50;10773.75;10773.90;11025
20190214 120900;10773.90;10773.90;10771.15;10772.95;17625
20190214 121000;10772.95;10777.90;10772.20;10777.60;17850
20190214 121100;10777.60;10778.00;10775.00;10775.05;9075
20190214 121200;10775.00;10779.00;10774.20;10779.00;9450
20190214 121300;10779.00;10781.15;10779.00;10780.75;15900
20190214 121400;10780.55;10781.70;10780.05;10781.00;8475
20190214 121500;10781.45;10782.00;10780.55;10782.00;10350
20190214 121600;10782.00;10782.35;10779.20;10780.40;15075
20190214 121700;10780.00;10780.40;10779.10;10780.05;9450
20190214 121800;10780.00;10784.90;10780.00;10783.95;12075
20190214 121900;10783.70;10786.90;10781.75;10782.60;28425
20190214 122000;10782.55;10782.80;10780.80;10780.80;9075
20190214 122100;10780.50;10780.75;10779.30;10779.60;16125
20190214 122200;10779.60;10783.15;10778.65;10782.00;12000
20190214 122300;10782.00;10782.40;10780.00;10780.00;6300
20190214 122400;10780.00;10780.05;10777.55;10778.45;14250
20190214 122500;10778.45;10779.55;10777.35;10777.80;7950
20190214 122600;10777.35;10779.00;10776.00;10777.35;13425
20190214 122700;10777.30;10777.40;10775.05;10775.60;10650
20190214 122800;10775.60;10775.80;10773.05;10774.20;11250
20190214 122900;10774.20;10776.35;10773.00;10775.70;8175
20190214 123000;10775.70;10777.00;10775.00;10775.10;9075
20190214 123100;10775.80;10775.80;10773.00;10773.75;11625
20190214 123200;10773.15;10778.05;10773.00;10776.00;15975
20190214 123300;10776.00;10776.45;10766.05;10766.05;36225
20190214 123400;10766.20;10768.35;10765.80;10767.00;20925
20190214 123500;10766.80;10767.40;10756.65;10760.00;135750
20190214 123600;10761.00;10763.90;10759.65;10763.90;32250
20190214 123700;10763.90;10767.50;10763.00;10767.50;16350
20190214 123800;10767.90;10769.50;10765.85;10767.00;33825
20190214 123900;10767.00;10768.65;10765.20;10767.00;15975
20190214 124000;10767.05;10767.15;10765.00;10767.15;9375
20190214 124100;10767.15;10767.20;10765.00;10765.70;7800
20190214 124200;10765.50;10768.05;10765.40;10765.50;12975
20190214 124300;10765.10;10765.95;10763.00;10763.95;12000
20190214 124400;10763.95;10767.10;10763.25;10766.50;12375
20190214 124500;10766.50;10766.70;10764.90;10765.70;8550
20190214 124600;10765.75;10768.95;10764.00;10764.30;12525
20190214 124700;10764.75;10769.00;10764.75;10767.95;12525
20190214 124800;10767.95;10770.45;10767.00;10769.75;21825
20190214 124900;10769.00;10769.85;10765.40;10765.50;11550
20190214 125000;10765.45;10766.55;10763.75;10763.75;10425
20190214 125100;10763.75;10764.10;10757.90;10758.95;27825
20190214 125200;10759.00;10764.40;10758.50;10762.95;22050
20190214 125300;10763.00;10766.00;10763.00;10763.50;21225
20190214 125400;10763.90;10765.85;10763.15;10763.15;12525
20190214 125500;10763.80;10764.60;10760.00;10761.00;13200
20190214 125600;10760.90;10764.55;10760.00;10764.55;16350
20190214 125700;10764.60;10764.70;10762.40;10764.65;9450
20190214 125800;10764.65;10767.80;10764.00;10766.00;15150
20190214 125900;10766.35;10766.35;10764.00;10764.90;13875
20190214 130000;10764.55;10766.00;10763.15;10765.75;12750
20190214 130100;10765.75;10767.20;10765.00;10767.05;10725
20190214 130200;10766.80;10767.25;10763.90;10765.00;11325
20190214 130300;10765.40;10765.45;10763.45;10765.25;13050
20190214 130400;10765.25;10765.25;10763.00;10763.50;16200
20190214 130500;10763.00;10764.00;10760.10;10760.10;20100
20190214 130600;10760.10;10765.15;10760.00;10765.15;15150
20190214 130700;10764.30;10767.65;10764.00;10767.45;10125
20190214 130800;10767.70;10767.95;10765.05;10766.50;8775
20190214 130900;10765.10;10766.85;10763.90;10764.40;11325
20190214 131000;10765.40;10765.80;10761.70;10762.10;7800
20190214 131100;10762.10;10765.95;10760.60;10763.50;13500
20190214 131200;10765.00;10765.00;10763.50;10764.45;7650
20190214 131300;10764.45;10769.80;10764.05;10769.45;12675
20190214 131400;10769.05;10770.60;10765.85;10769.00;27750
20190214 131500;10767.50;10770.25;10766.75;10767.70;14700
20190214 131600;10769.00;10772.00;10767.05;10772.00;22875
20190214 131700;10772.75;10774.05;10771.00;10772.00;23400
20190214 131800;10771.25;10772.70;10767.55;10768.40;17400
20190214 131900;10768.45;10770.50;10766.00;10768.65;14250
20190214 132000;10768.55;10768.55;10765.15;10766.70;14400
20190214 132100;10766.70;10767.75;10765.45;10766.10;11775
20190214 132200;10766.10;10766.10;10763.40;10765.00;15750
20190214 132300;10765.00;10766.70;10763.85;10764.00;9375
20190214 132400;10764.00;10765.10;10763.55;10764.00;10275
20190214 132500;10764.00;10767.95;10764.00;10766.65;12600
20190214 132600;10766.65;10768.35;10766.05;10766.50;7800
20190214 132700;10767.15;10771.75;10766.50;10770.85;14625
20190214 132800;10771.15;10772.00;10770.00;10770.15;18825
20190214 132900;10770.00;10770.00;10767.70;10769.45;17475
20190214 133000;10769.95;10774.50;10769.30;10769.95;17400
20190214 133100;10770.00;10772.10;10769.30;10770.00;10725
20190214 133200;10770.00;10770.55;10765.25;10765.25;14325
20190214 133300;10765.25;10765.50;10761.30;10762.50;21075
20190214 133400;10762.60;10762.60;10759.30;10760.95;30750
20190214 133500;10761.00;10762.30;10760.30;10760.90;19650
20190214 133600;10760.35;10760.80;10756.35;10757.50;37800
20190214 133700;10758.00;10759.50;10756.00;10756.00;27150
20190214 133800;10757.00;10757.10;10749.40;10749.90;128325
20190214 133900;10750.10;10750.30;10743.50;10745.00;87825
20190214 134000;10745.50;10748.15;10744.00;10747.00;48150
20190214 134100;10747.65;10748.70;10745.00;10748.05;27600
20190214 134200;10748.05;10748.55;10741.30;10742.50;45075
20190214 134300;10742.50;10749.40;10742.05;10749.00;34275
20190214 134400;10749.30;10750.85;10748.25;10748.35;33825
20190214 134500;10748.55;10751.70;10746.65;10749.85;33150
20190214 134600;10749.85;10753.90;10749.85;10753.00;14775
20190214 134700;10753.30;10753.30;10750.50;10752.95;15450
20190214 134800;10752.50;10753.10;10750.80;10753.10;10875
20190214 134900;10753.10;10753.60;10748.60;10749.00;12150
20190214 135000;10748.90;10752.95;10748.75;10752.55;21450
20190214 135100;10752.75;10755.65;10752.00;10755.60;21075
20190214 135200;10755.60;10762.95;10753.15;10762.00;48600
20190214 135300;10761.70;10768.10;10759.60;10767.40;43125
20190214 135400;10768.00;10772.15;10766.00;10768.30;61425
20190214 135500;10768.00;10769.20;10765.25;10765.70;33450
20190214 135600;10765.65;10771.25;10765.65;10769.70;34725
20190214 135700;10769.00;10777.00;10768.95;10775.15;40500
20190214 135800;10776.00;10776.00;10769.75;10772.50;22425
20190214 135900;10772.95;10777.40;10772.95;10777.40;28875
20190214 140000;10777.00;10785.65;10776.65;10782.95;116025
20190214 140100;10780.85;10782.00;10777.30;10778.20;47475
20190214 140200;10778.15;10779.90;10772.00;10773.25;34500
20190214 140300;10773.30;10775.50;10773.20;10774.95;29925
20190214 140400;10776.00;10788.20;10775.05;10786.00;81600
20190214 140500;10787.65;10788.95;10783.70;10784.10;51975
20190214 140600;10784.05;10790.00;10781.25;10790.00;76950
20190214 140700;10790.00;10797.20;10790.00;10794.95;100350
20190214 140800;10796.00;10798.00;10790.50;10791.25;50550
20190214 140900;10791.15;10807.75;10791.15;10806.00;128250
20190214 141000;10806.90;10812.00;10806.80;10807.40;185025
20190214 141100;10807.00;10811.50;10802.00;10802.10;69525
20190214 141200;10802.75;10805.00;10797.15;10797.50;47625
20190214 141300;10797.10;10798.95;10795.00;10797.15;43875
20190214 141400;10797.15;10797.15;10792.70;10797.05;30525
20190214 141500;10795.90;10796.05;10788.10;10788.10;45450
20190214 141600;10789.00;10792.50;10788.00;10792.50;36675
20190214 141700;10795.00;10795.00;10789.10;10790.50;25575
20190214 141800;10791.50;10794.40;10789.85;10789.85;20400
20190214 141900;10787.70;10794.60;10787.70;10792.70;35925
20190214 142000;10792.70;10792.70;10790.20;10790.55;20550
20190214 142100;10790.50;10792.00;10790.00;10791.70;27525
20190214 142200;10791.70;10791.75;10784.00;10785.00;44475
20190214 142300;10784.15;10785.75;10782.00;10783.85;30600
20190214 142400;10783.55;10784.85;10777.55;10781.95;58200
20190214 142500;10782.00;10784.10;10780.90;10782.25;16200
20190214 142600;10780.85;10784.00;10778.85;10782.55;27375
20190214 142700;10782.55;10787.30;10780.20;10786.45;33825
20190214 142800;10787.95;10793.95;10785.35;10792.45;32475
20190214 142900;10791.10;10792.35;10788.00;10789.65;17700
20190214 143000;10789.65;10790.20;10785.10;10787.00;30675
20190214 143100;10787.70;10792.30;10787.00;10792.30;27150
20190214 143200;10794.00;10794.65;10789.05;10792.55;28800
20190214 143300;10792.60;10797.00;10792.30;10792.30;35925
20190214 143400;10793.05;10793.05;10775.55;10775.55;46050
20190214 143500;10776.35;10778.60;10770.60;10777.00;49575
20190214 143600;10776.55;10779.00;10772.45;10777.90;27750
20190214 143700;10779.00;10780.95;10775.90;10780.25;33150
20190214 143800;10780.25;10783.95;10780.25;10782.05;23025
20190214 143900;10781.05;10784.60;10779.20;10782.10;20850
20190214 144000;10782.10;10784.00;10778.60;10779.10;23550
20190214 144100;10779.10;10783.55;10777.00;10779.50;28950
20190214 144200;10779.50;10781.15;10776.35;10777.05;20775
20190214 144300;10777.10;10779.85;10777.00;10777.70;30225
20190214 144400;10777.30;10779.75;10773.10;10774.30;35925
20190214 144500;10775.25;10778.90;10773.20;10777.85;27975
20190214 144600;10777.45;10780.70;10776.55;10780.70;22575
20190214 144700;10780.20;10780.85;10773.00;10773.00;26925
20190214 144800;10773.35;10775.00;10768.15;10774.85;67575
20190214 144900;10774.85;10779.70;10772.20;10779.70;37275
20190214 145000;10779.05;10780.30;10774.80;10780.30;27900
20190214 145100;10780.00;10783.40;10778.00;10780.05;28800
20190214 145200;10780.05;10783.75;10779.20;10780.00;30300
20190214 145300;10780.00;10783.90;10778.05;10778.05;42600
20190214 145400;10779.00;10779.00;10774.40;10776.00;40350
20190214 145500;10775.10;10777.15;10771.55;10772.45;34425
20190214 145600;10773.25;10773.25;10770.10;10772.30;38025
20190214 145700;10771.55;10773.60;10766.15;10768.05;47550
20190214 145800;10765.50;10766.70;10760.55;10761.65;84300
20190214 145900;10763.65;10771.00;10762.40;10770.50;44850
20190214 150000;10770.20;10771.00;10766.40;10767.00;40425
20190214 150100;10766.65;10768.65;10763.55;10767.05;33525
20190214 150200;10767.60;10770.70;10766.25;10770.65;29025
20190214 150300;10770.40;10770.80;10769.00;10770.40;32400
20190214 150400;10769.65;10770.20;10768.20;10769.40;27375
20190214 150500;10769.20;10769.75;10764.25;10767.45;46950
20190214 150600;10765.00;10769.65;10764.40;10769.20;31275
20190214 150700;10769.00;10775.80;10769.00;10772.95;50850
20190214 150800;10772.70;10773.00;10768.00;10769.95;37575
20190214 150900;10769.60;10771.35;10769.60;10770.05;34200
20190214 151000;10769.85;10772.20;10769.85;10770.95;27825
20190214 151100;10770.80;10775.05;10770.05;10774.05;33750
20190214 151200;10773.60;10773.60;10770.00;10770.30;35325
20190214 151300;10770.50;10770.80;10768.00;10769.05;33750
20190214 151400;10768.95;10771.45;10767.90;10770.90;47550
20190214 151500;10770.25;10774.60;10769.80;10774.25;35400
20190214 151600;10774.05;10774.35;10771.45;10773.45;39825
20190214 151700;10773.20;10781.25;10772.75;10779.45;65475
20190214 151800;10779.45;10779.50;10778.05;10778.05;27675
20190214 151900;10777.95;10781.20;10777.95;10780.40;40275
20190214 152000;10780.90;10780.90;10779.10;10779.75;30300
20190214 152100;10779.80;10780.00;10779.00;10779.40;45075
20190214 152200;10779.90;10780.95;10778.15;10780.05;42900
20190214 152300;10780.00;10781.45;10779.45;10780.70;29625
20190214 152400;10780.50;10785.50;10780.50;10785.15;70575
20190214 152500;10785.45;10788.85;10785.35;10787.95;56925
20190214 152600;10787.95;10790.00;10787.95;10787.95;79200
20190214 152700;10787.60;10787.65;10785.80;10786.45;80175
20190214 152800;10788.05;10792.40;10786.00;10791.00;147150
20190214 152900;10791.75;10792.15;10789.15;10790.00;102600
20190214 153000;10790.00;10794.95;10789.50;10794.00;118500
20190215 091600;10819.90;10819.90;10748.75;10750.80;203550
20190215 091700;10749.45;10758.35;10748.05;10752.65;127050
20190215 091800;10752.00;10756.25;10746.15;10746.15;103725
20190215 091900;10745.60;10748.30;10740.20;10746.60;76950
20190215 092000;10746.60;10754.20;10745.80;10747.10;65100
20190215 092100;10746.60;10748.45;10736.10;10736.55;65475
20190215 092200;10736.65;10741.15;10733.50;10734.20;129975
20190215 092300;10734.30;10738.35;10732.00;10737.20;82950
20190215 092400;10737.20;10742.50;10735.40;10741.05;59625
20190215 092500;10741.05;10744.40;10735.15;10741.05;56550
20190215 092600;10742.00;10748.00;10740.10;10747.10;46875
20190215 092700;10747.65;10748.70;10741.00;10741.00;52800
20190215 092800;10742.90;10744.00;10740.90;10742.00;39300
20190215 092900;10741.75;10744.25;10739.55;10741.60;29625
20190215 093000;10741.60;10743.50;10737.65;10739.80;42600
20190215 093100;10739.95;10740.05;10734.00;10734.90;28650
20190215 093200;10734.05;10736.90;10728.00;10733.00;64200
20190215 093300;10733.95;10738.30;10732.30;10737.80;37050
20190215 093400;10738.55;10744.90;10738.05;10743.90;53475
20190215 093500;10744.05;10747.00;10739.95;10743.00;45000
20190215 093600;10743.00;10744.00;10735.00;10743.90;41475
20190215 093700;10743.85;10743.90;10734.25;10734.90;37050
20190215 093800;10733.85;10736.50;10729.20;10734.75;52575
20190215 093900;10734.75;10737.00;10731.20;10734.50;54825
20190215 094000;10734.50;10736.00;10730.20;10732.05;25950
20190215 094100;10733.35;10733.35;10725.50;10727.25;52725
20190215 094200;10727.55;10732.90;10727.05;10732.90;36000
20190215 094300;10732.90;10733.00;10728.00;10730.65;28950
20190215 094400;10730.65;10735.10;10729.85;10734.45;26325
20190215 094500;10734.00;10736.05;10733.75;10735.05;20475
20190215 094600;10734.85;10737.00;10732.40;10735.70;27900
20190215 094700;10735.25;10737.90;10735.00;10735.50;23625
20190215 094800;10735.50;10737.45;10735.00;10736.75;17100
20190215 094900;10735.20;10737.10;10730.50;10730.95;17175
20190215 095000;10730.50;10734.30;10728.00;10732.75;29550
20190215 095100;10733.40;10735.40;10730.05;10732.35;18225
20190215 095200;10732.85;10733.00;10730.00;10731.05;11400
20190215 095300;10731.20;10734.85;10731.15;10733.00;19125
20190215 095400;10732.40;10733.20;10728.05;10729.00;21450
20190215 095500;10729.95;10729.95;10721.55;10723.00;46575
20190215 095600;10722.90;10726.00;10720.45;10722.25;72075
20190215 095700;10722.25;10722.45;10720.15;10720.15;23475
20190215 095800;10720.15;10721.30;10714.15;10716.10;111975
20190215 095900;10717.45;10720.90;10716.10;10719.95;39750
20190215 100000;10719.05;10720.55;10714.70;10717.70;52800
20190215 100100;10717.90;10718.80;10713.35;10717.85;71250
20190215 100200;10716.90;10720.90;10714.40;10720.70;20775
20190215 100300;10719.80;10725.40;10718.00;10724.50;27000
20190215 100400;10724.60;10726.90;10723.85;10725.95;18150
20190215 100500;10725.95;10725.95;10720.20;10721.95;20325
20190215 100600;10721.05;10726.95;10721.05;10725.05;11025
20190215 100700;10726.60;10729.40;10726.00;10728.55;17100
20190215 100800;10728.95;10729.55;10725.00;10726.15;17025
20190215 100900;10726.15;10727.60;10725.05;10725.85;6675
20190215 101000;10725.85;10728.00;10723.05;10724.95;13650
20190215 101100;10724.05;10724.30;10722.05;10723.05;14325
20190215 101200;10723.15;10723.20;10717.00;10717.50;20400
20190215 101300;10716.50;10720.85;10714.55;10715.00;31200
20190215 101400;10715.00;10718.90;10712.25;10713.90;61125
20190215 101500;10712.95;10713.45;10707.50;10709.40;92850
20190215 101600;10709.40;10713.00;10707.00;10711.20;55875
20190215 101700;10712.20;10716.50;10709.65;10714.00;41250
20190215 101800;10713.85;10717.70;10712.10;10715.55;19800
20190215 101900;10715.90;10719.00;10715.00;10718.90;19050
20190215 102000;10718.95;10719.90;10717.00;10718.90;18900
20190215 102100;10718.90;10722.60;10718.25;10722.10;16800
20190215 102200;10722.35;10722.60;10720.05;10722.00;20700
20190215 102300;10722.00;10725.00;10721.05;10724.00;19200
20190215 102400;10723.40;10723.90;10719.70;10722.00;17175
20190215 102500;10722.00;10724.10;10717.05;10717.35;16350
20190215 102600;10717.95;10720.00;10717.00;10719.55;9000
20190215 102700;10719.55;10721.00;10718.50;10720.50;8850
20190215 102800;10720.50;10723.90;10720.25;10722.15;10875
20190215 102900;10722.15;10723.20;10715.05;10715.05;14475
20190215 103000;10714.70;10719.60;10714.50;10718.40;17550
20190215 103100;10717.60;10718.40;10715.25;10715.50;10050
20190215 103200;10715.00;10719.85;10715.00;10719.70;11100
20190215 103300;10719.85;10720.10;10716.60;10720.00;10050
20190215 103400;10720.40;10720.40;10715.95;10716.80;18075
20190215 103500;10716.50;10717.00;10711.20;10711.20;28800
20190215 103600;10710.20;10714.10;10709.95;10712.95;26550
20190215 103700;10712.95;10714.80;10710.45;10711.00;8775
20190215 103800;10711.00;10711.05;10706.10;10709.70;27225
20190215 103900;10708.60;10712.85;10708.00;10711.10;13575
20190215 104000;10711.10;10712.50;10707.00;10707.00;19575
20190215 104100;10707.55;10707.90;10703.55;10703.80;45075
20190215 104200;10703.30;10709.85;10701.00;10708.80;60975
20190215 104300;10709.00;10711.70;10707.00;10710.00;23250
20190215 104400;10710.00;10714.40;10709.00;10712.50;20475
20190215 104500;10713.75;10715.00;10711.65;10713.40;26775
20190215 104600;10713.40;10713.40;10710.10;10712.60;6375
20190215 104700;10711.20;10717.45;10711.20;10714.10;13650
20190215 104800;10716.50;10716.95;10709.95;10710.00;24750
20190215 104900;10709.00;10713.10;10705.00;10708.65;18975
20190215 105000;10708.05;10712.45;10704.45;10710.85;18150
20190215 105100;10710.85;10710.85;10706.05;10707.00;16425
20190215 105200;10707.00;10709.90;10705.15;10708.00;10950
20190215 105300;10708.00;10711.85;10707.00;10710.00;15600
20190215 105400;10710.00;10710.00;10702.15;10704.25;22950
20190215 105500;10705.15;10707.90;10702.40;10707.45;27300
20190215 105600;10705.85;10706.95;10700.00;10703.85;60450
20190215 105700;10703.85;10703.85;10695.55;10699.05;77325
20190215 105800;10700.85;10701.00;10697.00;10700.10;35400
20190215 105900;10700.00;10700.95;10695.40;10699.95;32325
20190215 110000;10700.00;10700.70;10693.00;10697.10;80550
20190215 110100;10694.70;10695.35;10682.90;10682.90;98325
20190215 110200;10685.00;10688.90;10681.05;10682.60;76725
20190215 110300;10682.05;10686.90;10676.10;10680.85;161400
20190215 110400;10679.80;10681.95;10666.55;10671.15;129525
20190215 110500;10671.10;10678.40;10671.05;10678.40;68625
20190215 110600;10677.45;10682.80;10677.45;10678.80;58875
20190215 110700;10678.15;10683.50;10676.55;10682.15;49275
20190215 110800;10682.85;10683.20;10676.00;10683.00;45600
20190215 110900;10682.95;10688.60;10681.45;10685.05;58125
20190215 111000;10685.00;10686.00;10678.35;10681.75;36675
20190215 111100;10683.25;10687.00;10681.00;10687.00;37125
20190215 111200;10686.50;10688.00;10680.00;10682.00;27450
20190215 111300;10682.15;10685.00;10680.45;10682.05;16875
20190215 111400;10682.00;10682.70;10673.30;10676.40;46125
20190215 111500;10676.95;10678.10;10667.55;10673.65;118800
20190215 111600;10674.65;10676.80;10667.70;10676.80;64575
20190215 111700;10676.85;10680.35;10674.05;10679.55;52650
20190215 111800;10678.80;10684.60;10677.75;10682.00;34425
20190215 111900;10682.00;10688.25;10680.75;10686.20;30900
20190215 112000;10686.20;10686.85;10682.00;10685.00;25200
20190215 112100;10685.00;10685.00;10676.80;10677.80;44100
20190215 112200;10677.70;10680.95;10675.50;10679.90;23925
20190215 112300;10679.90;10683.75;10678.00;10683.70;15900
20190215 112400;10684.25;10685.90;10681.00;10684.00;34050
20190215 112500;10685.00;10685.00;10678.65;10679.65;16050
20190215 112600;10680.90;10681.95;10678.00;10678.60;12450
20190215 112700;10678.05;10680.00;10676.00;10678.15;19800
20190215 112800;10678.15;10685.00;10678.00;10684.00;15675
20190215 112900;10683.85;10684.35;10680.40;10684.20;15675
20190215 113000;10682.80;10683.05;10678.00;10679.95;14775
20190215 113100;10679.95;10680.00;10673.55;10675.40;31350
20190215 113200;10674.10;10678.90;10674.10;10678.90;16275
20190215 113300;10678.90;10687.70;10678.80;10687.70;48525
20190215 113400;10687.30;10687.30;10682.90;10687.05;13725
20190215 113500;10687.00;10690.00;10685.10;10689.85;35700
20190215 113600;10687.90;10689.25;10685.00;10686.75;16800
20190215 113700;10685.75;10688.95;10684.25;10687.20;31575
20190215 113800;10686.65;10690.15;10684.85;10690.00;37425
20190215 113900;10690.10;10690.10;10687.35;10690.00;63075
20190215 114000;10690.00;10690.00;10682.90;10683.45;27825
20190215 114100;10683.10;10690.45;10682.25;10687.65;42825
20190215 114200;10687.65;10691.35;10687.05;10691.15;13050
20190215 114300;10691.00;10697.05;10691.00;10694.95;33825
20190215 114400;10695.25;10698.00;10694.25;10694.25;39450
20190215 114500;10694.25;10695.85;10688.25;10688.65;12225
20190215 114600;10688.65;10691.85;10688.00;10690.00;12825
20190215 114700;10690.00;10690.35;10686.80;10690.05;11925
20190215 114800;10690.90;10693.90;10690.05;10692.40;14100
20190215 114900;10692.25;10692.25;10686.00;10686.00;16800
20190215 115000;10687.35;10690.25;10686.15;10689.30;7275
20190215 115100;10688.45;10691.25;10686.65;10691.25;15075
20190215 115200;10691.25;10692.00;10690.00;10691.45;7875
20190215 115300;10691.35;10692.70;10686.85;10686.85;10200
20190215 115400;10688.05;10689.05;10685.15;10688.05;14475
20190215 115500;10688.05;10688.45;10685.00;10685.00;12525
20190215 115600;10685.70;10687.30;10683.80;10685.85;17475
20190215 115700;10685.05;10685.05;10669.20;10672.15;91350
20190215 115800;10672.90;10677.85;10672.90;10675.10;31425
20190215 115900;10676.50;10682.05;10675.10;10679.45;23400
20190215 120000;10679.45;10680.80;10677.80;10680.05;23550
20190215 120100;10680.05;10684.70;10678.00;10681.40;35250
20190215 120200;10682.00;10682.00;10674.20;10674.90;16725
20190215 120300;10674.90;10678.45;10673.00;10674.00;22575
20190215 120400;10674.00;10674.00;10669.55;10672.35;32550
20190215 120500;10672.00;10676.45;10669.00;10669.20;44625
20190215 120600;10669.15;10671.70;10667.45;10667.80;31800
20190215 120700;10667.50;10670.00;10667.30;10669.00;35775
20190215 120800;10668.05;10669.00;10664.00;10664.25;67800
20190215 120900;10664.85;10670.80;10664.85;10670.80;55800
20190215 121000;10671.60;10673.70;10669.35;10672.40;39075
20190215 121100;10672.45;10672.45;10670.00;10670.45;22725
20190215 121200;10670.45;10673.25;10668.00;10671.65;21750
20190215 121300;10671.70;10678.10;10670.70;10675.10;26700
20190215 121400;10675.15;10675.30;10671.00;10673.20;13650
20190215 121500;10673.20;10673.20;10670.05;10670.90;13275
20190215 121600;10671.00;10672.75;10664.70;10666.05;35700
20190215 121700;10665.00;10666.05;10642.50;10642.80;278025
20190215 121800;10643.65;10654.05;10643.65;10650.10;109275
20190215 121900;10650.20;10657.40;10647.00;10655.50;49200
20190215 122000;10657.45;10661.30;10653.00;10660.00;41475
20190215 122100;10660.00;10660.35;10655.55;10659.55;19350
20190215 122200;10659.30;10665.65;10657.55;10664.30;30525
20190215 122300;10662.15;10667.15;10661.75;10666.95;52800
20190215 122400;10667.40;10671.00;10666.00;10669.90;26325
20190215 122500;10668.70;10669.75;10665.75;10666.00;32250
20190215 122600;10666.00;10667.00;10665.00;10665.95;12675
20190215 122700;10665.85;10668.15;10665.75;10666.45;20325
20190215 122800;10666.45;10671.45;10666.45;10671.05;20475
20190215 122900;10670.80;10671.00;10668.70;10668.80;19350
20190215 123000;10668.70;10669.40;10665.40;10666.00;15525
20190215 123100;10666.00;10666.00;10660.85;10663.00;26175
20190215 123200;10662.60;10670.50;10661.60;10670.50;15900
20190215 123300;10670.00;10671.35;10668.25;10670.50;19650
20190215 123400;10670.00;10670.50;10667.45;10669.05;13950
20190215 123500;10669.05;10669.35;10665.05;10666.85;13275
20190215 123600;10667.15;10668.65;10659.80;10661.45;32175
20190215 123700;10662.45;10665.10;10660.95;10662.20;55350
20190215 123800;10662.90;10662.95;10657.40;10657.55;42075
20190215 123900;10659.00;10662.00;10657.00;10662.00;16350
20190215 124000;10662.00;10662.05;10658.00;10661.50;22725
20190215 124100;10661.50;10663.70;10660.05;10660.50;12000
20190215 124200;10660.50;10662.85;10659.00;10659.00;20400
20190215 124300;10659.00;10659.00;10653.30;10656.90;30150
20190215 124400;10656.95;10660.75;10656.00;10658.00;34275
20190215 124500;10658.00;10660.00;10656.80;10658.65;11250
20190215 124600;10659.00;10666.35;10658.55;10666.35;15750
20190215 124700;10666.65;10671.05;10665.00;10671.05;24975
20190215 124800;10670.00;10671.00;10665.00;10665.75;15075
20190215 124900;10665.00;10671.00;10665.00;10670.00;15000
20190215 125000;10669.60;10670.75;10666.10;10670.05;12975
20190215 125100;10670.05;10670.40;10665.10;10669.20;10800
20190215 125200;10669.20;10674.00;10668.40;10672.95;25950
20190215 125300;10674.70;10675.00;10669.00;10669.00;17925
20190215 125400;10669.00;10669.00;10663.75;10663.75;16275
20190215 125500;10665.05;10669.00;10663.00;10669.00;14400
20190215 125600;10667.95;10669.10;10667.00;10667.70;12450
20190215 125700;10667.80;10669.95;10663.00;10669.95;21300
20190215 125800;10670.00;10670.70;10667.50;10669.50;14625
20190215 125900;10669.45;10672.85;10667.15;10672.85;16050
20190215 130000;10671.10;10671.90;10667.10;10667.40;13725
20190215 130100;10668.95;10671.45;10667.60;10670.00;18300
